,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,1.0,0.8430141287284143,0.7252747252747253,0.5061728395061729,0.5879120879120879,0.5290423861852432,0.5290423861852432,0.45054945054945056,0.3720565149136577,0.38271604938271603,0.5879120879120879,0.5115995115995117,0.5115995115995117,0.5290423861852432,0.5290423861852432,0.3720565149136577,0.45054945054945056,0.45054945054945056,0.2673992673992674,0.3131868131868132,0.1758241758241758,0.3131868131868132,0.3131868131868132,0.3720565149136577,0.38271604938271603,0.2673992673992674,0.2673992673992674,0.1452991452991453,0.3720565149136577,0.3131868131868132,0.2673992673992674,0.3131868131868132,0.2673992673992674,0.3720565149136577,0.3131868131868132,0.3131868131868132,0.2673992673992674,0.2673992673992674,0.2673992673992674,0.6336996336996337,0.2673992673992674,0.3131868131868132,0.2673992673992674,0.45054945054945056,0,0.0,0.3131868131868132,0.2673992673992674,0.3720565149136577,0.3131868131868132,0.3131868131868132,0.2150706436420722,0.2150706436420722,0.2150706436420722,0.3720565149136577,0.2150706436420722,0.2673992673992674,0.3720565149136577,0.2673992673992674,0.2150706436420722,0.25925925925925924,0.3131868131868132,0.2673992673992674,0.2673992673992674,0.2673992673992674,0.3131868131868132,0.3131868131868132,0.25925925925925924,0.2673992673992674,0.2673992673992674,0.3720565149136577,0.3720565149136577,0.45054945054945056,0.5115995115995117,0.3131868131868132,0.38949938949938945,0.3720565149136577,0.3131868131868132,0.3131868131868132,0.3131868131868132,0.5290423861852432
1,0.8430141287284143,1.0,0.6894409937888197,0.6825396825396824,0.5341614906832297,0.38556067588325643,0.38556067588325643,0.46236559139784944,0.38556067588325643,0.365079365079365,0.37888198757763963,0.5290423861852432,0.5290423861852432,0.38556067588325643,0.38556067588325643,0.23195084485407064,0.28315412186379935,0.4623655913978495,0.28315412186379935,0.37888198757763963,0.22360248447204964,0.37888198757763963,0.37888198757763963,0.23195084485407064,0.365079365079365,0.1039426523297491,0.1039426523297491,0.2150706436420722,0.23195084485407064,0.22360248447204964,0.3720565149136577,0.37888198757763963,0.3720565149136577,0.23195084485407064,0.37888198757763963,0.37888198757763963,0.28315412186379935,0.28315412186379935,0.2150706436420722,0.28315412186379935,0.28315412186379935,0.22360248447204964,0.2150706436420722,0.4623655913978495,0,0.0,0.22360248447204964,0.2150706436420722,0.23195084485407064,0.22360248447204964,0.22360248447204964,0.23195084485407064,0.23195084485407064,0.23195084485407064,0.23195084485407064,0.07834101382488477,0.2150706436420722,0.23195084485407064,0.2150706436420722,0.23195084485407064,0.365079365079365,0.22360248447204964,0.3720565149136577,0.3720565149136577,0.2150706436420722,0.22360248447204964,0.37888198757763963,0.365079365079365,0.28315412186379935,0.3720565149136577,0.38556067588325643,0.23195084485407064,0.37888198757763963,0.5290423861852432,0.37888198757763963,0.5290423861852432,0.38556067588325643,0.37888198757763963,0.37888198757763963,0.37888198757763963,0.38556067588325643
2,0.7252747252747253,0.6894409937888197,1.0,0.7222222222222221,0.45652173913043476,0.37888198757763963,0.37888198757763963,0.4565217391304348,0.37888198757763963,0.3055555555555555,0.45652173913043476,0.45054945054945056,0.45054945054945056,0.5341614906832297,0.5341614906832297,0.37888198757763963,0.4565217391304348,0.45652173913043476,0.27536231884057977,0.45652173913043476,0.32065217391304346,0.32065217391304346,0.32065217391304346,0.37888198757763963,0.4444444444444444,0.27536231884057977,0.27536231884057977,0.3131868131868132,0.37888198757763963,0.32065217391304346,0.3131868131868132,0.32065217391304346,0.3131868131868132,0.22360248447204964,0.32065217391304346,0.32065217391304346,0.27536231884057977,0.27536231884057977,0.3131868131868132,0.6376811594202899,0.27536231884057977,0.32065217391304346,0.3131868131868132,0.45652173913043476,0,0.0,0.32065217391304346,0.3131868131868132,0.37888198757763963,0.32065217391304346,0.32065217391304346,0.37888198757763963,0.37888198757763963,0.37888198757763963,0.37888198757763963,0.22360248447204964,0.3131868131868132,0.37888198757763963,0.45054945054945056,0.37888198757763963,0.4444444444444444,0.32065217391304346,0.3131868131868132,0.3131868131868132,0.3131868131868132,0.1847826086956522,0.32065217391304346,0.3055555555555555,0.27536231884057977,0.3131868131868132,0.37888198757763963,0.37888198757763963,0.32065217391304346,0.45054945054945056,0.32065217391304346,0.3131868131868132,0.37888198757763963,0.32065217391304346,0.32065217391304346,0.32065217391304346,0.37888198757763963
3,0.5061728395061729,0.6825396825396824,0.7222222222222221,0.9999999999999999,0.5833333333333333,0.5238095238095237,0.365079365079365,0.4444444444444445,0.365079365079365,0.22222222222222215,0.4444444444444444,0.38271604938271603,0.38271604938271603,0.365079365079365,0.365079365079365,0.365079365079365,0.4444444444444445,0.4444444444444444,0.25925925925925924,0.3055555555555555,0.16666666666666666,0.3055555555555555,0.3055555555555555,0.20634920634920628,0.22222222222222215,0.25925925925925924,0.25925925925925924,0.1358024691358025,0.20634920634920628,0.3055555555555555,0.25925925925925924,0.3055555555555555,0.25925925925925924,0.20634920634920628,0.3055555555555555,0.3055555555555555,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.3055555555555555,0.1358024691358025,0.4444444444444444,0,0.0,0.3055555555555555,0.25925925925925924,0.365079365079365,0.16666666666666666,0.16666666666666666,0.20634920634920628,0.365079365079365,0.20634920634920628,0.20634920634920628,0.20634920634920628,0.25925925925925924,0.365079365079365,0.1358024691358025,0.20634920634920628,0.33333333333333326,0.3055555555555555,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.3055555555555555,0.3055555555555555,0.33333333333333326,0.25925925925925924,0.38271604938271603,0.5238095238095237,0.365079365079365,0.3055555555555555,0.5061728395061729,0.3055555555555555,0.38271604938271603,0.365079365079365,0.3055555555555555,0.4444444444444444,0.3055555555555555,0.5238095238095237
4,0.5879120879120879,0.5341614906832297,0.45652173913043476,0.5833333333333333,1.0,0.5341614906832297,0.5341614906832297,0.6376811594202899,0.37888198757763963,0.4444444444444444,0.45652173913043476,0.45054945054945056,0.45054945054945056,0.37888198757763963,0.37888198757763963,0.22360248447204964,0.27536231884057977,0.45652173913043476,0.27536231884057977,0.32065217391304346,0.04891304347826087,0.1847826086956522,0.1847826086956522,0.22360248447204964,0.3055555555555555,0.27536231884057977,0.27536231884057977,0.1758241758241758,0.22360248447204964,0.1847826086956522,0.1758241758241758,0.32065217391304346,0.3131868131868132,0.22360248447204964,0.32065217391304346,0.32065217391304346,0.27536231884057977,0.27536231884057977,0.3131868131868132,0.27536231884057977,0.27536231884057977,0.32065217391304346,0.1758241758241758,0.45652173913043476,0,0.0,0.1847826086956522,0.3131868131868132,0.22360248447204964,0.1847826086956522,0.1847826086956522,0.22360248447204964,0.22360248447204964,0.22360248447204964,0.22360248447204964,0.22360248447204964,0.3131868131868132,0.22360248447204964,0.1758241758241758,0.22360248447204964,0.3055555555555555,0.32065217391304346,0.3131868131868132,0.3131868131868132,0.3131868131868132,0.32065217391304346,0.32065217391304346,0.4444444444444444,0.4565217391304348,0.45054945054945056,0.37888198757763963,0.37888198757763963,0.45652173913043476,0.5879120879120879,0.45652173913043476,0.45054945054945056,0.37888198757763963,0.45652173913043476,0.45652173913043476,0.32065217391304346,0.37888198757763963
5,0.5290423861852432,0.38556067588325643,0.37888198757763963,0.5238095238095237,0.5341614906832297,1.0,0.38556067588325643,0.46236559139784944,0.38556067588325643,0.5238095238095237,0.37888198757763963,0.5290423861852432,0.5290423861852432,0.23195084485407064,0.38556067588325643,0.23195084485407064,0.28315412186379935,0.0,0.28315412186379935,0.22360248447204964,0.22360248447204964,0.37888198757763963,0.22360248447204964,0.23195084485407064,0.20634920634920628,0.28315412186379935,0.28315412186379935,0.2150706436420722,0.23195084485407064,0.22360248447204964,0.2150706436420722,0.22360248447204964,0.3720565149136577,0.23195084485407064,0.22360248447204964,0.22360248447204964,0.28315412186379935,0.28315412186379935,0.2150706436420722,0.28315412186379935,0.1039426523297491,0.22360248447204964,0.2150706436420722,0.4623655913978495,0,0.0,0.22360248447204964,0.3720565149136577,0.23195084485407064,0.22360248447204964,0.22360248447204964,0.23195084485407064,0.07834101382488477,0.07834101382488477,0.23195084485407064,0.07834101382488477,0.2150706436420722,0.23195084485407064,0.2150706436420722,0.07834101382488477,0.20634920634920628,0.0683229813664596,0.2150706436420722,0.2150706436420722,0.2150706436420722,0.22360248447204964,0.22360248447204964,0.20634920634920628,0.28315412186379935,0.3720565149136577,0.38556067588325643,0.38556067588325643,0.37888198757763963,0.5290423861852432,0.37888198757763963,0.3720565149136577,0.38556067588325643,0.5341614906832297,0.37888198757763963,0.37888198757763963,0.23195084485407064
6,0.5290423861852432,0.38556067588325643,0.37888198757763963,0.365079365079365,0.5341614906832297,0.38556067588325643,1.0,0.46236559139784944,0.38556067588325643,0.365079365079365,0.37888198757763963,0.3720565149136577,0.5290423861852432,0.23195084485407064,0.23195084485407064,0.23195084485407064,0.28315412186379935,0.4623655913978495,0.1039426523297491,0.22360248447204964,0.0683229813664596,0.0683229813664596,0.0683229813664596,0.07834101382488477,0.20634920634920628,0.1039426523297491,0.1039426523297491,0.2150706436420722,0.07834101382488477,0.22360248447204964,0.2150706436420722,0.22360248447204964,0.2150706436420722,0.23195084485407064,0.22360248447204964,0.22360248447204964,0.1039426523297491,0.28315412186379935,0.2150706436420722,0.28315412186379935,0.1039426523297491,0.22360248447204964,0.2150706436420722,0.0,0,0.0,0.22360248447204964,0.2150706436420722,0.07834101382488477,0.0683229813664596,0.22360248447204964,0.23195084485407064,0.23195084485407064,0.23195084485407064,0.23195084485407064,0.23195084485407064,0.2150706436420722,0.23195084485407064,0.3720565149136577,0.23195084485407064,0.20634920634920628,0.22360248447204964,0.3720565149136577,0.2150706436420722,0.2150706436420722,0.22360248447204964,0.22360248447204964,0.365079365079365,0.28315412186379935,0.3720565149136577,0.23195084485407064,0.23195084485407064,0.22360248447204964,0.3720565149136577,0.22360248447204964,0.3720565149136577,0.38556067588325643,0.37888198757763963,0.37888198757763963,0.22360248447204964,0.23195084485407064
7,0.45054945054945056,0.46236559139784944,0.4565217391304348,0.4444444444444445,0.6376811594202899,0.46236559139784944,0.46236559139784944,1.0000000000000002,0.6415770609318997,0.8148148148148149,0.6376811594202899,0.6336996336996337,0.6336996336996337,0.6415770609318997,0.6415770609318997,0.28315412186379935,0.4680851063829788,0.46808510638297873,0.2907801418439717,0.4565217391304348,0.27536231884057977,0.4565217391304348,0.27536231884057977,0.28315412186379935,0.4444444444444445,0.2907801418439717,0.11347517730496456,0.45054945054945056,0.28315412186379935,0.4565217391304348,0.45054945054945056,0.4565217391304348,0.45054945054945056,0.28315412186379935,0.4565217391304348,0.6376811594202899,0.2907801418439717,0.2907801418439717,0.6336996336996337,0.2907801418439717,0.4680851063829788,0.4565217391304348,0.2673992673992674,0.46808510638297873,0,0.0,0.4565217391304348,0.45054945054945056,0.46236559139784944,0.27536231884057977,0.27536231884057977,0.28315412186379935,0.28315412186379935,0.46236559139784944,0.46236559139784944,0.28315412186379935,0.45054945054945056,0.46236559139784944,0.45054945054945056,0.28315412186379935,0.6296296296296297,0.27536231884057977,0.45054945054945056,0.45054945054945056,0.45054945054945056,0.4565217391304348,0.4565217391304348,0.6296296296296297,0.4680851063829788,0.6336996336996337,0.46236559139784944,0.28315412186379935,0.4565217391304348,0.45054945054945056,0.4565217391304348,0.45054945054945056,0.46236559139784944,0.4565217391304348,0.4565217391304348,0.27536231884057977,0.28315412186379935
8,0.3720565149136577,0.38556067588325643,0.37888198757763963,0.365079365079365,0.37888198757763963,0.38556067588325643,0.38556067588325643,0.6415770609318997,1.0,0.8412698412698411,0.6894409937888197,0.8430141287284143,0.6860282574568288,0.5391705069124424,0.5391705069124424,0.38556067588325643,0.46236559139784944,0.4623655913978495,0.28315412186379935,0.37888198757763963,0.22360248447204964,0.37888198757763963,0.37888198757763963,0.38556067588325643,0.365079365079365,0.28315412186379935,0.28315412186379935,0.3720565149136577,0.23195084485407064,0.37888198757763963,0.3720565149136577,0.37888198757763963,0.5290423861852432,0.38556067588325643,0.37888198757763963,0.37888198757763963,0.46236559139784944,0.46236559139784944,0.3720565149136577,0.28315412186379935,0.28315412186379935,0.37888198757763963,0.5290423861852432,0.4623655913978495,0,0.0,0.37888198757763963,0.5290423861852432,0.38556067588325643,0.37888198757763963,0.37888198757763963,0.38556067588325643,0.38556067588325643,0.38556067588325643,0.38556067588325643,0.38556067588325643,0.3720565149136577,0.38556067588325643,0.5290423861852432,0.38556067588325643,0.5238095238095237,0.37888198757763963,0.3720565149136577,0.3720565149136577,0.5290423861852432,0.37888198757763963,0.37888198757763963,0.5238095238095237,0.46236559139784944,0.3720565149136577,0.38556067588325643,0.38556067588325643,0.5341614906832297,0.3720565149136577,0.37888198757763963,0.3720565149136577,0.38556067588325643,0.37888198757763963,0.22360248447204964,0.22360248447204964,0.23195084485407064
9,0.38271604938271603,0.365079365079365,0.3055555555555555,0.22222222222222215,0.4444444444444444,0.5238095238095237,0.365079365079365,0.8148148148148149,0.8412698412698411,0.9999999999999999,0.7222222222222221,0.6296296296296295,0.6296296296296295,0.6825396825396824,0.6825396825396824,0.5238095238095237,0.4444444444444445,0.4444444444444444,0.4444444444444445,0.4444444444444444,0.3055555555555555,0.4444444444444444,0.3055555555555555,0.5238095238095237,0.33333333333333326,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.365079365079365,0.4444444444444444,0.38271604938271603,0.4444444444444444,0.5061728395061729,0.5238095238095237,0.4444444444444444,0.4444444444444444,0.4444444444444445,0.4444444444444445,0.38271604938271603,0.6296296296296297,0.25925925925925924,0.4444444444444444,0.38271604938271603,0.4444444444444444,0,0.0,0.3055555555555555,0.38271604938271603,0.5238095238095237,0.4444444444444444,0.3055555555555555,0.365079365079365,0.365079365079365,0.365079365079365,0.365079365079365,0.365079365079365,0.38271604938271603,0.6825396825396824,0.38271604938271603,0.365079365079365,0.4444444444444444,0.4444444444444444,0.5061728395061729,0.38271604938271603,0.38271604938271603,0.4444444444444444,0.3055555555555555,0.33333333333333326,0.4444444444444445,0.38271604938271603,0.365079365079365,0.365079365079365,0.4444444444444444,0.38271604938271603,0.4444444444444444,0.25925925925925924,0.365079365079365,0.4444444444444444,0.3055555555555555,0.3055555555555555,0.365079365079365
10,0.5879120879120879,0.37888198757763963,0.45652173913043476,0.4444444444444444,0.45652173913043476,0.37888198757763963,0.37888198757763963,0.6376811594202899,0.6894409937888197,0.7222222222222221,1.0,0.8626373626373627,0.5879120879120879,0.6894409937888197,0.6894409937888197,0.5341614906832297,0.4565217391304348,0.45652173913043476,0.4565217391304348,0.592391304347826,0.45652173913043476,0.45652173913043476,0.45652173913043476,0.5341614906832297,0.4444444444444444,0.4565217391304348,0.27536231884057977,0.45054945054945056,0.37888198757763963,0.45652173913043476,0.3131868131868132,0.45652173913043476,0.45054945054945056,0.5341614906832297,0.45652173913043476,0.45652173913043476,0.4565217391304348,0.4565217391304348,0.45054945054945056,0.6376811594202899,0.27536231884057977,0.32065217391304346,0.45054945054945056,0.45652173913043476,0,0.0,0.32065217391304346,0.45054945054945056,0.5341614906832297,0.45652173913043476,0.45652173913043476,0.37888198757763963,0.37888198757763963,0.5341614906832297,0.37888198757763963,0.37888198757763963,0.45054945054945056,0.5341614906832297,0.45054945054945056,0.5341614906832297,0.4444444444444444,0.45652173913043476,0.5879120879120879,0.45054945054945056,0.45054945054945056,0.32065217391304346,0.32065217391304346,0.4444444444444444,0.4565217391304348,0.45054945054945056,0.22360248447204964,0.22360248447204964,0.32065217391304346,0.3131868131868132,0.32065217391304346,0.1758241758241758,0.22360248447204964,0.32065217391304346,0.32065217391304346,0.32065217391304346,0.22360248447204964
